customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
991,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,0,Electronic check,79.9,79.9,1
992,Male,1,1,0,65,1,1,Fiber optic,One year,1,Bank transfer (automatic),103.15,6792.45,0
993,Male,0,1,0,53,1,1,Fiber optic,One year,0,Bank transfer (automatic),97.75,5043.2,0
994,Male,0,0,0,4,1,1,DSL,Month-to-month,0,Mailed check,50.4,206.6,1
995,Female,0,1,1,38,1,0,No,Two year,1,Mailed check,20.2,746.05,0
996,Female,0,0,0,39,0,0,DSL,Month-to-month,0,Bank transfer (automatic),41.1,1597.05,0
997,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,80.8,80.8,1
998,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,89.1,89.1,1
999,Male,0,0,0,29,1,0,No,One year,1,Mailed check,19.8,572.2,0
1000,Female,1,0,0,37,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),106.75,4056.75,1
1001,Female,0,1,1,12,0,0,DSL,Month-to-month,0,Mailed check,29.2,309.1,1
1002,Female,0,0,0,7,1,0,Fiber optic,Month-to-month,1,Electronic check,79.7,586.05,1
1003,Female,0,1,1,8,1,0,DSL,Month-to-month,0,Bank transfer (automatic),56.3,401.5,0
1004,Male,1,1,1,35,1,0,DSL,Month-to-month,1,Electronic check,76.05,2747.2,0
1005,Male,0,0,0,33,1,1,DSL,Month-to-month,1,Bank transfer (automatic),54.65,1665.2,0
1006,Male,0,0,0,46,1,1,Fiber optic,Month-to-month,1,Electronic check,93.7,4154.8,1
1007,Female,0,0,1,17,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),92.7,1556.85,0
1008,Female,0,1,0,55,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),77.75,4266.4,0
1009,Male,0,1,1,9,1,0,Fiber optic,Month-to-month,0,Electronic check,103.1,970.45,0
1010,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,20.1,20.1,1
1011,Female,1,0,0,1,1,0,DSL,Month-to-month,0,Mailed check,45.1,45.1,1
1012,Male,0,0,0,10,1,1,DSL,Month-to-month,1,Credit card (automatic),72.15,794.25,1
1013,Male,0,0,0,26,1,0,Fiber optic,Month-to-month,1,Electronic check,98.65,2537,0
1014,Male,0,1,0,42,1,1,DSL,One year,0,Credit card (automatic),80.45,3375.9,0
1015,Female,0,1,1,8,1,0,No,One year,0,Electronic check,19.8,160.05,0
1016,Male,0,0,0,19,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),73.85,1424.5,1
1017,Male,1,0,0,15,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),74.2,1133.9,1
1018,Female,0,1,1,43,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),92.55,4039,0
1019,Male,1,0,0,19,1,1,Fiber optic,Month-to-month,1,Electronic check,90.6,1660,1
1020,Male,0,1,1,50,0,0,DSL,Month-to-month,1,Credit card (automatic),39.45,2021.35,0
1021,Female,0,0,0,6,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),93.55,536.4,1
1022,Female,0,1,1,70,1,1,Fiber optic,One year,1,Credit card (automatic),108.15,7930.55,0
1023,Male,0,0,0,26,1,0,DSL,Month-to-month,0,Bank transfer (automatic),49.15,1237.3,0
1024,Male,1,0,0,30,1,0,DSL,Month-to-month,1,Electronic check,74.75,2111.3,0
1025,Female,0,1,1,70,0,0,DSL,One year,1,Bank transfer (automatic),58.4,4113.15,0
1026,Female,0,1,1,14,1,0,No,One year,0,Mailed check,19.55,294.5,0
1027,Male,0,1,1,71,1,0,No,Two year,0,Mailed check,19.45,1378.45,0
1028,Male,0,0,1,7,1,0,No,One year,0,Mailed check,19.45,136.75,0
1029,Male,0,1,0,52,1,1,Fiber optic,Two year,1,Credit card (automatic),91.6,4627.8,0
1030,Male,0,0,0,8,1,0,DSL,Month-to-month,1,Electronic check,66.7,579,0
1031,Female,0,0,0,45,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),89.3,4016.85,1
1032,Female,0,0,0,12,1,0,No,One year,0,Mailed check,19.7,260.9,0
1033,Male,0,1,0,72,1,1,DSL,Two year,0,Mailed check,68.15,4808.7,0
1034,Female,0,0,0,43,1,1,No,Two year,1,Credit card (automatic),25.7,1188.2,0
1035,Male,1,0,0,1,1,1,Fiber optic,Month-to-month,1,Electronic check,74.4,74.4,1
1036,Female,0,0,0,7,1,0,Fiber optic,Month-to-month,1,Electronic check,100.4,715,0
1037,Male,0,1,0,64,1,1,Fiber optic,One year,1,Mailed check,108.5,6880.85,0
1038,Male,0,0,0,1,1,1,Fiber optic,Month-to-month,1,Electronic check,86.6,86.6,1
1039,Female,0,0,0,6,1,0,DSL,Month-to-month,1,Electronic check,49.45,314.6,0
1040,Female,0,0,1,35,1,0,No,One year,1,Credit card (automatic),20.1,644.5,0
1041,Male,0,0,0,72,1,0,No,Two year,0,Bank transfer (automatic),19.3,1414.8,0
1042,Female,0,1,1,20,1,0,No,Month-to-month,0,Electronic check,20,417.65,0
1043,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Bank transfer (automatic),45.1,45.1,1
1044,Male,0,0,0,5,1,0,Fiber optic,Month-to-month,1,Electronic check,80.6,415.55,1
1045,Male,0,1,0,56,1,1,No,Two year,1,Credit card (automatic),25.15,1327.15,1
1046,Female,0,1,0,37,1,1,Fiber optic,Month-to-month,1,Electronic check,99.5,3762,1
1047,Female,0,1,0,71,1,1,Fiber optic,One year,0,Mailed check,95.65,6856.95,0
1048,Male,1,1,0,58,0,0,DSL,Month-to-month,1,Electronic check,45.3,2651.2,1
1049,Male,0,0,0,69,1,0,No,Two year,1,Mailed check,19.1,1268.85,0
1050,Female,0,0,0,13,1,1,Fiber optic,Month-to-month,1,Mailed check,75,999.45,1
1051,Female,0,0,0,48,1,0,Fiber optic,Two year,1,Credit card (automatic),102.5,4904.25,0
1052,Female,0,1,1,32,1,0,DSL,Month-to-month,0,Bank transfer (automatic),61.4,1864.65,0
1053,Male,0,0,0,9,1,0,Fiber optic,Month-to-month,1,Electronic check,80.8,713.1,1
1054,Female,0,1,1,9,1,1,DSL,Month-to-month,1,Mailed check,55.3,501.2,0
1055,Female,0,1,1,31,1,1,DSL,Two year,0,Bank transfer (automatic),80.55,2471.6,0
1056,Male,0,0,0,31,0,0,DSL,One year,1,Electronic check,50.05,1523.4,0
1057,Female,0,1,0,18,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),95.95,1745.5,0
1058,Female,0,1,1,61,1,1,Fiber optic,Two year,0,Credit card (automatic),115.1,7008.15,0
1059,Female,0,1,0,64,1,1,Fiber optic,Two year,1,Bank transfer (automatic),105.4,6794.75,0
1060,Female,1,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,69.6,69.6,1
1061,Male,0,0,0,4,1,0,Fiber optic,Month-to-month,1,Electronic check,90.4,356.65,0
1062,Male,0,0,0,10,1,1,Fiber optic,Month-to-month,1,Mailed check,74.15,811.8,1
1063,Male,0,1,0,48,1,0,No,Two year,0,Mailed check,19.25,855.1,0
1064,Female,0,1,0,2,1,0,No,Month-to-month,0,Bank transfer (automatic),19.85,52,0
1065,Female,0,1,0,61,1,1,No,Two year,0,Bank transfer (automatic),25.3,1554.9,0
1066,Female,0,1,1,71,0,0,DSL,Two year,0,Bank transfer (automatic),59.7,4122.65,0
1067,Female,1,1,0,54,1,0,No,Two year,1,Mailed check,18.95,1031.1,0
1068,Female,0,1,0,54,1,1,Fiber optic,One year,0,Electronic check,110.35,5893.15,1
1069,Male,0,1,0,62,1,1,No,One year,1,Credit card (automatic),23.75,1446.8,0
1070,Male,0,0,0,17,1,0,No,Two year,0,Mailed check,19.15,343.45,0
1071,Female,0,0,0,3,1,0,No,One year,0,Mailed check,20.25,71.2,0
1072,Female,0,1,0,42,0,0,DSL,One year,0,Mailed check,33.55,1445.3,1
1073,Male,1,1,0,7,1,1,Fiber optic,Month-to-month,1,Electronic check,101.95,700.85,1
1074,Female,0,1,1,23,1,1,Fiber optic,Month-to-month,0,Electronic check,85.6,1868.4,0
1075,Male,0,0,0,2,1,0,Fiber optic,Month-to-month,1,Electronic check,67.75,116.65,1
1076,Female,1,0,0,19,1,0,Fiber optic,Month-to-month,1,Mailed check,105,2007.25,0
1077,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,20.2,20.2,0
1078,Male,0,0,0,1,1,0,No,Two year,0,Mailed check,20.45,20.45,0
1079,Female,1,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,69.65,69.65,1
1080,Male,0,0,1,49,1,1,Fiber optic,One year,1,Bank transfer (automatic),100.6,5069.65,1
1081,Female,0,0,0,23,1,0,No,One year,1,Credit card (automatic),19.65,478.1,0
1082,Male,0,0,0,3,1,0,No,Month-to-month,0,Mailed check,19.85,64.55,1
1083,Male,0,0,0,18,1,0,No,One year,0,Mailed check,19.65,411.25,0
1084,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,89.25,89.25,0
1085,Female,0,0,0,45,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),89.3,4192.15,0
1086,Female,0,1,0,47,1,1,Fiber optic,Month-to-month,1,Electronic check,98.75,4533.7,1
1087,Female,0,0,0,3,1,0,DSL,Month-to-month,0,Mailed check,44.75,148.05,0
1088,Female,0,1,1,72,0,0,DSL,Two year,0,Bank transfer (automatic),64.45,4528,0
1089,Female,0,0,1,18,1,0,No,One year,0,Bank transfer (automatic),20.15,390.85,1
1090,Female,1,0,0,8,1,0,No,Month-to-month,0,Electronic check,19.65,164.3,1
1091,Female,0,0,0,34,1,1,Fiber optic,Month-to-month,1,Mailed check,109.8,3587.25,1
1092,Female,0,1,0,18,1,0,No,Two year,0,Mailed check,20.1,370.5,0
1093,Male,0,1,1,69,1,1,No,Two year,0,Bank transfer (automatic),24.45,1718.2,0
1094,Female,0,0,0,2,1,0,No,Month-to-month,0,Mailed check,19.95,38.15,0
1095,Female,0,1,0,2,1,0,DSL,Month-to-month,1,Electronic check,45,89.75,0
1096,Male,0,0,0,57,1,0,No,Two year,0,Mailed check,20.75,1118.8,0
1097,Female,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,19.65,19.65,0
1098,Female,0,1,1,32,1,0,DSL,Month-to-month,0,Bank transfer (automatic),76.3,2404.15,0
1099,Female,0,0,0,4,0,0,DSL,Month-to-month,0,Mailed check,35,135.75,0
1100,Female,0,0,0,2,1,0,No,Month-to-month,0,Mailed check,19.3,44.4,0
1101,Male,0,1,0,40,1,0,Fiber optic,One year,0,Electronic check,80.8,3132.75,0
1102,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,69.9,69.9,1
1103,Male,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,20.25,20.25,1
1104,Male,0,0,0,12,1,1,No,Month-to-month,0,Electronic check,25,316.2,0
1105,Male,1,1,0,57,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),95.25,5427.05,1
1106,Female,0,1,1,34,1,0,DSL,One year,1,Mailed check,60.8,2042.05,0
1107,Male,0,0,0,55,1,1,DSL,Two year,1,Bank transfer (automatic),77.8,4323.35,0
1108,Female,0,0,0,64,1,1,Fiber optic,Two year,1,Bank transfer (automatic),115.1,7334.05,0
1109,Female,0,0,0,1,1,0,No,Month-to-month,0,Credit card (automatic),19.4,19.4,0
1110,Female,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),99,287.4,1
1111,Male,0,1,0,72,1,1,No,Two year,0,Credit card (automatic),24.8,1874.3,0
1112,Male,1,1,1,66,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),99.5,6822.15,1
1113,Male,1,0,0,45,1,0,DSL,One year,0,Credit card (automatic),62.7,2791.5,1
1114,Female,0,0,0,51,1,1,No,Two year,0,Bank transfer (automatic),24.95,1288,0
1115,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Mailed check,50.7,50.7,0
1116,Female,0,1,1,72,1,1,Fiber optic,Two year,1,Bank transfer (automatic),109.2,7711.45,0
1117,Male,1,1,0,29,1,1,Fiber optic,Month-to-month,1,Electronic check,84.3,2357.75,0
1118,Female,1,0,0,40,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),79.2,3233.85,1
1119,Female,0,1,0,72,1,1,DSL,Two year,1,Electronic check,92.4,6786.1,0
1120,Male,0,1,1,66,0,0,DSL,Two year,0,Bank transfer (automatic),54.65,3632,0
1121,Female,0,1,0,61,1,1,Fiber optic,One year,1,Bank transfer (automatic),103.3,6518.35,0
1122,Female,0,1,1,71,0,0,DSL,Two year,0,Mailed check,58.65,4145.25,0
1123,Male,0,0,0,30,1,1,DSL,Month-to-month,1,Mailed check,64.5,1888.45,0
1124,Female,0,1,0,72,1,1,No,Two year,0,Credit card (automatic),26.45,1914.5,0
1125,Female,0,1,1,55,1,1,DSL,One year,1,Credit card (automatic),75,4213.9,0
1126,Male,0,0,0,51,1,1,DSL,One year,1,Credit card (automatic),81.15,4126.2,0
1127,Female,0,0,1,34,1,0,DSL,Two year,0,Credit card (automatic),67.65,2339.3,0
1128,Male,0,0,0,13,1,0,DSL,Month-to-month,1,Mailed check,50.55,610.75,0
1129,Female,0,0,1,11,1,0,No,Month-to-month,0,Credit card (automatic),19.7,216.2,0
1130,Male,0,0,1,19,1,1,No,Month-to-month,1,Credit card (automatic),24.1,439.2,0
1131,Female,0,0,0,29,1,1,Fiber optic,Month-to-month,1,Electronic check,74.2,1993.25,0
1132,Female,0,0,0,20,0,0,DSL,Month-to-month,0,Credit card (automatic),24.9,505.95,0
1133,Female,1,0,0,6,0,0,DSL,Month-to-month,1,Electronic check,44.4,263.05,0
1134,Male,1,1,0,16,1,0,DSL,Month-to-month,1,Bank transfer (automatic),54.55,825.1,0
1135,Female,0,1,1,52,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),84.05,4326.8,0
1136,Female,0,1,1,35,1,0,No,Two year,1,Mailed check,19.85,739.35,0
1137,Female,0,1,1,57,1,0,No,Two year,1,Bank transfer (automatic),20.1,1087.7,0
1138,Female,0,0,0,28,1,0,DSL,One year,0,Mailed check,54.3,1546.3,0
1139,Male,0,0,0,1,1,1,No,Month-to-month,1,Mailed check,24.05,24.05,1
1140,Female,0,1,0,2,0,0,DSL,Month-to-month,1,Electronic check,35.1,68.75,1
1141,Female,1,1,0,37,1,1,Fiber optic,Month-to-month,1,Electronic check,76.5,2868.15,1
1142,Male,0,0,0,24,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),79.85,2001,0
1143,Male,0,0,0,6,1,0,No,Month-to-month,0,Bank transfer (automatic),20.15,130.5,0
1144,Male,0,1,0,47,1,1,No,Month-to-month,0,Electronic check,25.4,1139.2,0
1145,Female,1,1,0,43,1,1,Fiber optic,One year,1,Mailed check,109.55,4830.25,1
1146,Male,0,0,0,10,1,0,Fiber optic,Month-to-month,1,Electronic check,89.5,863.1,1
1147,Male,0,1,1,49,0,0,DSL,One year,1,Bank transfer (automatic),51.8,2541.25,1
1148,Female,0,0,0,4,1,1,Fiber optic,Month-to-month,1,Electronic check,93.5,362.2,1
1149,Male,0,0,0,14,1,1,Fiber optic,Month-to-month,1,Electronic check,100.55,1415.55,1
1150,Female,0,0,0,5,1,1,Fiber optic,Month-to-month,1,Electronic check,100.5,514,1
1151,Male,0,0,1,1,1,0,Fiber optic,Month-to-month,0,Bank transfer (automatic),69.75,69.75,1
1152,Female,0,1,1,11,1,0,DSL,Month-to-month,0,Bank transfer (automatic),51,581.7,0
1153,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,1,Electronic check,69.6,69.6,1
1154,Female,0,1,0,63,1,1,DSL,One year,1,Credit card (automatic),79.7,4786.15,0
1155,Female,0,0,0,69,1,1,No,Two year,0,Credit card (automatic),24.6,1678.05,0
1156,Male,1,0,0,1,1,1,Fiber optic,Month-to-month,1,Electronic check,75.35,75.35,1
1157,Male,0,0,0,10,1,0,No,Month-to-month,1,Mailed check,19.85,193.05,0
1158,Male,0,1,1,69,1,1,Fiber optic,Two year,1,Credit card (automatic),79.2,5420.65,0
1159,Male,0,1,0,51,1,0,DSL,Two year,1,Credit card (automatic),83.25,4089.45,0
1160,Female,1,0,0,64,1,1,DSL,Month-to-month,0,Credit card (automatic),74.65,4869.35,0
1161,Male,0,1,0,27,1,0,DSL,One year,0,Credit card (automatic),48.7,1421.75,0
1162,Male,0,1,0,72,1,1,DSL,Two year,1,Bank transfer (automatic),89.05,6254.45,0
1163,Male,0,1,1,12,1,0,DSL,One year,0,Credit card (automatic),53.65,696.35,1
1164,Female,0,0,0,1,1,0,Fiber optic,Month-to-month,0,Bank transfer (automatic),69.7,69.7,1
1165,Female,0,1,1,6,1,0,DSL,Month-to-month,1,Mailed check,48.8,297.35,0
1166,Female,1,0,0,5,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),83.15,446.05,1
1167,Male,0,0,0,18,1,0,DSL,Month-to-month,1,Electronic check,68.35,1299.8,0
1168,Male,0,1,0,32,1,1,Fiber optic,Month-to-month,1,Electronic check,78.9,2447.95,1
1169,Male,0,1,1,15,0,0,DSL,Month-to-month,1,Bank transfer (automatic),30.2,469.65,0
1170,Male,0,0,0,1,1,1,DSL,Month-to-month,0,Mailed check,62.05,62.05,1
1171,Male,0,1,0,61,1,1,Fiber optic,Two year,1,Electronic check,94.1,5638.3,1
1172,Male,0,0,0,14,1,0,Fiber optic,Month-to-month,0,Electronic check,76.45,1117.55,0
1173,Female,0,1,0,12,1,0,DSL,Month-to-month,0,Bank transfer (automatic),54.2,690.5,0
1174,Female,0,0,0,20,1,0,Fiber optic,Month-to-month,1,Bank transfer (automatic),89.4,1871.15,0
1175,Male,1,1,0,8,1,0,DSL,Month-to-month,0,Bank transfer (automatic),60.9,551.95,0
1176,Male,0,0,0,1,1,0,Fiber optic,Month-to-month,0,Electronic check,70.4,70.4,1
1177,Male,0,1,0,14,0,0,DSL,Month-to-month,0,Electronic check,46.35,667.7,1
1178,Male,0,1,0,18,1,0,DSL,Month-to-month,1,Mailed check,49.55,878.35,1
1179,Male,0,0,0,72,1,1,Fiber optic,Two year,1,Bank transfer (automatic),100.9,7459.05,0
1180,Female,0,1,0,33,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),95,3008.15,0
1181,Female,0,0,0,5,1,0,No,Month-to-month,1,Mailed check,20.5,104.3,0
1182,Male,0,0,0,3,1,0,No,Month-to-month,1,Mailed check,19.65,68.35,0
1183,Male,0,1,1,37,1,1,DSL,Two year,1,Credit card (automatic),62.8,2278.75,0
1184,Male,0,1,1,12,1,1,No,Two year,1,Bank transfer (automatic),25.4,313,0
1185,Female,0,0,0,15,1,1,Fiber optic,Month-to-month,1,Electronic check,100.15,1415,0
1186,Male,0,1,1,42,1,0,No,Two year,0,Mailed check,19.35,867.3,0
1187,Female,0,0,0,3,1,0,Fiber optic,Month-to-month,1,Electronic check,97.9,315.3,1
1188,Female,0,1,1,46,1,0,No,Two year,1,Mailed check,19.25,864.2,0
1189,Male,0,0,0,19,1,1,DSL,Month-to-month,0,Mailed check,69.6,1394.55,0
1190,Female,0,1,1,72,1,1,Fiber optic,Two year,1,Electronic check,115.5,8425.15,0
1191,Female,0,0,0,29,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),98.6,2933.2,1
1192,Male,1,0,0,51,1,1,No,One year,0,Bank transfer (automatic),25,1260.7,0
1193,Female,1,0,0,50,1,1,Fiber optic,Month-to-month,1,Electronic check,104.95,5222.35,0
1194,Female,0,0,1,44,1,1,DSL,One year,1,Mailed check,77.55,3471.1,0
1195,Female,0,0,0,22,1,1,Fiber optic,One year,1,Credit card (automatic),76,1783.6,0
1196,Male,0,1,1,31,1,1,Fiber optic,One year,0,Bank transfer (automatic),98.05,3082.1,0
1197,Male,0,0,0,2,1,1,Fiber optic,Month-to-month,1,Electronic check,79.45,145.15,0
1198,Male,0,0,0,2,1,0,DSL,Month-to-month,1,Mailed check,55.1,113.35,1
1199,Female,0,0,0,40,1,0,DSL,One year,1,Mailed check,50.25,2023.55,0
1200,Female,0,1,1,40,0,0,DSL,Month-to-month,1,Electronic check,50.85,2036.55,0
1201,Female,0,1,1,68,1,1,Fiber optic,One year,1,Bank transfer (automatic),83.65,5733.4,0
1202,Male,0,0,0,12,0,0,DSL,Month-to-month,1,Bank transfer (automatic),50.95,605.75,0
1203,Female,0,0,0,42,0,0,DSL,One year,1,Electronic check,54.75,2348.45,0
1204,Male,0,0,0,5,1,0,DSL,One year,1,Mailed check,70,347.4,1
1205,Female,1,0,0,20,1,0,Fiber optic,Month-to-month,0,Bank transfer (automatic),80.7,1614.2,0
1206,Male,1,1,0,3,1,1,Fiber optic,Month-to-month,1,Electronic check,105.9,334.65,1
1207,Female,0,1,1,58,1,0,DSL,One year,1,Mailed check,44.1,2413.05,0
1208,Female,0,1,1,45,1,1,No,Two year,1,Bank transfer (automatic),24.65,1138.8,0
1209,Female,1,0,0,63,1,1,DSL,One year,0,Bank transfer (automatic),83,5243.05,0
1210,Male,0,1,0,58,0,0,DSL,One year,1,Credit card (automatic),45,2689.35,0
1211,Male,0,0,0,1,1,0,DSL,Month-to-month,0,Electronic check,50.8,50.8,1
1212,Male,0,1,1,51,1,0,DSL,Two year,0,Credit card (automatic),60.5,3121.45,0
1213,Female,0,1,0,52,0,0,DSL,One year,0,Mailed check,35.45,1958.95,0
1214,Male,0,0,0,5,1,0,DSL,Month-to-month,1,Mailed check,55.8,274.35,0
1215,Male,0,1,1,54,0,0,DSL,Two year,0,Credit card (automatic),46,2424.05,0
1216,Female,0,1,1,72,1,1,No,Two year,1,Bank transfer (automatic),24.05,1709.15,0
1217,Male,0,1,1,37,1,0,No,Two year,0,Bank transfer (automatic),19.8,726.1,0
1218,Female,0,1,1,17,1,1,No,Month-to-month,0,Mailed check,24.1,409.9,1
1219,Male,0,1,0,72,1,1,Fiber optic,Two year,1,Credit card (automatic),109.95,7852.4,0
1220,Female,0,0,1,62,1,1,Fiber optic,One year,1,Electronic check,100.15,6413.65,1
1221,Male,0,0,0,1,1,0,DSL,Month-to-month,1,Electronic check,45.65,45.65,1
1222,Female,1,0,0,1,1,1,Fiber optic,Month-to-month,1,Electronic check,85.05,85.05,1
1223,Male,0,1,1,43,1,0,DSL,Two year,1,Credit card (automatic),79.15,3566.6,0
1224,Female,0,1,0,67,1,1,DSL,Two year,0,Bank transfer (automatic),86.15,5883.85,0
1225,Male,0,0,0,13,1,0,Fiber optic,Month-to-month,1,Electronic check,80.85,1008.7,1
1226,Male,0,0,0,8,1,1,Fiber optic,Month-to-month,1,Electronic check,86.55,649.65,1
1227,Male,0,0,0,1,0,0,DSL,Month-to-month,0,Electronic check,35.9,35.9,1
1228,Female,0,1,1,56,1,1,No,Two year,1,Mailed check,24.45,1385.85,0
1229,Male,0,1,1,22,1,0,No,One year,0,Mailed check,20.15,419.9,0
1230,Male,0,1,0,65,1,1,DSL,One year,0,Credit card (automatic),67.05,4309.55,0
1231,Female,0,1,0,3,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),75.15,216.75,1
1232,Male,0,0,0,4,1,0,No,Month-to-month,1,Electronic check,20.2,55.7,0
1233,Female,0,0,0,21,1,0,DSL,One year,1,Electronic check,60.25,1258.35,0
1234,Male,0,0,1,12,1,1,Fiber optic,Month-to-month,1,Credit card (automatic),73.75,871.4,1
1235,Female,0,1,1,66,1,0,DSL,Two year,1,Credit card (automatic),58.2,3810.8,0
1236,Female,0,0,1,49,1,0,No,Two year,0,Credit card (automatic),20.45,1024.65,0
1237,Male,0,1,1,72,1,1,Fiber optic,Two year,1,Electronic check,114,8093.15,0
1238,Female,0,1,0,41,1,1,Fiber optic,Month-to-month,1,Bank transfer (automatic),113.6,4594.95,1
1239,Female,0,0,0,34,1,1,Fiber optic,Month-to-month,0,Electronic check,85.35,2896.6,0
1240,Male,0,0,0,11,1,0,DSL,One year,1,Electronic check,61.25,729.95,0
1241,Male,0,0,0,29,1,0,Fiber optic,Month-to-month,1,Credit card (automatic),98.8,2807.1,0
1242,Female,0,1,1,39,1,0,DSL,Month-to-month,1,Mailed check,59.85,2341.5,0
1243,Female,0,1,1,61,1,1,Fiber optic,Month-to-month,1,Electronic check,99.15,6010.05,1
1244,Male,1,0,0,46,1,0,Fiber optic,Month-to-month,0,Electronic check,85,3969.4,1
1245,Female,1,0,0,6,1,0,Fiber optic,Month-to-month,1,Electronic check,89.35,567.8,0
1246,Male,1,1,0,21,1,0,DSL,Month-to-month,1,Bank transfer (automatic),64.95,1339.8,0
1247,Male,0,0,0,1,1,0,No,Month-to-month,1,Bank transfer (automatic),19.65,19.65,0
1248,Male,0,0,0,18,0,0,DSL,Month-to-month,0,Mailed check,33.6,550.35,0
1249,Female,0,0,0,1,1,1,Fiber optic,Month-to-month,1,Electronic check,94.6,94.6,1
1250,Female,0,1,0,23,1,1,DSL,Month-to-month,1,Credit card (automatic),73.65,1642.75,0
1251,Female,0,0,0,1,1,0,No,Month-to-month,0,Mailed check,19.65,19.65,0
1252,Female,1,0,0,56,1,1,Fiber optic,One year,0,Electronic check,110.5,6139.5,0
1253,Female,0,1,1,69,1,1,DSL,Two year,0,Credit card (automatic),61.4,4059.85,0
1254,Male,0,0,0,52,0,0,DSL,Two year,0,Credit card (automatic),63.9,3334.95,0
1255,Male,0,1,1,70,1,0,Fiber optic,Two year,1,Credit card (automatic),101.1,6994.8,0
1256,Male,0,0,0,43,1,0,No,Two year,0,Mailed check,19.55,876.15,0
1257,Male,1,1,0,10,1,0,Fiber optic,Month-to-month,1,Mailed check,92.5,934.1,1
1258,Male,1,1,0,69,1,1,Fiber optic,Month-to-month,1,Electronic check,89.95,6143.15,1
1259,Male,0,1,0,5,1,0,No,Month-to-month,0,Mailed check,19.35,126.05,1
1260,Male,0,1,0,10,1,0,Fiber optic,Month-to-month,1,Electronic check,79.95,857.2,1
1261,Male,0,1,0,50,1,0,No,Two year,0,Electronic check,19.8,1013.2,0
1262,Female,0,1,1,1,1,0,No,Month-to-month,0,Electronic check,20,20,0
1263,Male,1,1,0,69,1,1,Fiber optic,Two year,1,Bank transfer (automatic),108.4,7318.2,1
1264,Male,0,1,1,18,1,0,Fiber optic,Month-to-month,1,Mailed check,87.9,1500.5,0
1265,Male,0,0,0,42,1,0,No,One year,1,Mailed check,19.55,839.4,0
1266,Male,0,1,0,52,1,1,DSL,One year,1,Credit card (automatic),81.4,4354.45,0
1267,Female,0,1,1,67,0,0,DSL,Two year,0,Credit card (automatic),35.7,2545.7,0
1268,Female,0,1,0,43,1,1,Fiber optic,Month-to-month,1,Electronic check,94.1,4107.3,0
1269,Male,0,0,0,23,1,0,No,One year,0,Bank transfer (automatic),20.15,405.6,0
1270,Male,0,1,1,70,1,1,No,Two year,0,Mailed check,25.35,1715.15,0
1271,Male,0,0,0,3,1,0,DSL,Month-to-month,0,Mailed check,55.15,159.15,1
1272,Female,0,0,0,14,1,0,Fiber optic,Month-to-month,0,Electronic check,75.35,1025.95,1
